Booking_ID,booking_status
INN14364,0.110443905
INN31585,0.6933175
INN20551,0.2779303
INN13609,0.10533025
INN00274,0.046899267
INN33001,0.3475993
INN09998,0.32783037
INN10313,0.3547331
INN29439,0.78664637
INN00472,0.07988733
INN21407,0.19538577
INN08669,0.36863244
INN29849,0.026683895
INN29382,0.006494063
INN34473,0.22891559
INN26219,0.57654786
INN05708,0.48242807
INN13039,0.04525083
INN09593,0.015086091
INN32723,0.14937723
INN25064,0.047029063
INN25451,0.81807005
INN16358,0.08912755
INN31235,0.008310998
INN30234,0.06477765
INN08364,0.48125437
INN25291,0.023423975
INN14285,0.15376094
INN33508,0.3859376
INN31027,0.24616136
INN22513,0.007741466
INN01427,0.20997272
INN25173,0.14620568
INN07410,0.21423204
INN08944,0.23275067
INN07450,0.001035357
INN23336,0.28466514
INN00429,0.13821256
INN09737,0.0055021592
INN12081,0.007271515
INN27086,0.30552876
INN01913,0.2786605
INN05219,0.30987254
INN00726,0.052694835
INN20387,0.17161392
INN08691,0.32913733
INN28625,0.08429183
INN33466,0.67539966
INN04309,0.47790602
INN28105,0.46988443
INN25383,0.01262577
INN26142,0.06531323
INN32384,0.3918548
INN18556,0.3566096
INN02901,0.41445887
INN02030,0.25966716
INN29069,0.9655654
INN34358,0.29889837
INN22532,0.226504
INN01428,0.4866403
INN23630,0.14481407
INN28975,0.58534694
INN15484,0.5309226
INN17992,0.36458394
INN27024,0.04570509
INN17475,0.028823515
INN06283,0.47085387
INN28067,0.30904615
INN09999,0.66128355
INN10649,0.9660571
INN28239,0.34191814
INN21378,0.15378693
INN25490,0.22503775
INN21472,0.34106144
INN30471,0.4430589
INN33507,0.12274448
INN26297,0.12113304
INN03057,0.14407451
INN26999,0.31223717
INN31615,0.50460434
INN12250,0.3550314
INN18579,0.2965092
INN25639,0.10526819
INN33957,0.32502064
INN03841,0.009077494
INN21145,0.28219444
INN11569,0.32408533
INN21762,0.52633077
INN18427,0.13788566
INN04141,0.7319336
INN01762,0.50293225
INN00097,0.8200998
INN24870,0.14554772
INN34008,0.063546166
INN33511,0.0019180176
INN30618,0.051991057
INN34749,0.018919325
INN33193,0.006468063
INN25873,0.09036152
INN26663,0.4416246
INN21579,0.20502178
INN31014,0.10777144
INN02944,0.17584282
INN06915,0.3510564
INN11989,0.46298987
INN19058,0.035172354
INN05987,0.50595844
INN35018,0.37656873
INN35079,0.25998166
INN13596,0.51730794
INN33039,0.0053555714
INN19855,0.014655817
INN22127,0.5767478
INN26548,0.0075620064
INN16027,0.12784556
INN20533,0.36635172
INN07050,0.37761286
INN22715,0.8705476
INN26494,0.43941858
INN18435,0.08278983
INN13643,0.5624878
INN23491,0.6768544
INN15926,0.333092
INN35698,0.5554115
INN21014,0.45696157
INN02983,0.3622544
INN13721,0.38459826
INN01454,0.21722591
INN24636,0.0046729627
INN06966,0.0018000398
INN35306,0.1763696
INN20882,0.07182513
INN07987,0.5551249
INN00145,0.14015473
INN18380,0.15492533
INN34025,0.0048894756
INN21248,0.61222106
INN26468,0.14096119
INN08547,0.96921384
INN17682,0.33414358
INN08929,0.10248163
INN23874,0.039981827
INN21076,0.32539362
INN29400,0.337363
INN00960,0.43794623
INN08249,0.28811583
INN24581,0.1679223
INN25235,0.027549038
INN35757,0.33455628
INN35577,0.14690053
INN02993,0.123555034
INN27420,0.5720439
INN14978,0.36516103
INN22762,0.013579193
INN09572,0.66089237
INN22462,0.26357737
INN02533,0.23130192
INN25943,0.30842844
INN12789,0.3241362
INN06316,0.0011936693
INN28108,0.08436222
INN04306,0.0014023688
INN36237,0.21305929
INN27675,0.14334531
INN00076,0.3255741
INN22139,0.86995006
INN04741,0.45069128
INN35923,0.36817706
INN01662,0.2342434
INN31249,0.10448775
INN23946,0.0028743097
INN18405,0.17066148
INN13453,0.21157293
INN21212,0.3745848
INN30649,0.6598041
INN05116,0.143685
INN26874,0.24323855
INN28050,0.020460468
INN27594,0.25359762
INN23752,0.11633171
INN20918,0.13584997
INN28613,0.35266268
INN35510,0.2479365
INN02112,0.6156122
INN01537,0.11851924
INN02358,0.16276056
INN14016,0.45303136
INN05227,0.23809546
INN09086,0.0019275958
INN34978,0.21647196
INN08853,0.2450944
INN35860,0.011133042
INN02497,0.69965583
INN29432,0.19608358
INN05628,0.29178467
INN34779,0.399724
INN12561,0.8649872
INN10497,0.0011238663
INN08493,0.35789347
INN20388,0.21547714
INN28654,0.13908443
INN01708,0.0034009828
INN35672,0.90105796
INN15833,0.15936874
INN33082,0.39415097
INN36063,0.42044502
INN20785,0.385218
INN12054,0.14458212
INN26012,0.22006324
INN01497,0.23757155
INN14434,0.39716148
INN25310,0.61619276
INN31899,0.10666523
INN26696,0.67623955
INN22146,0.0033329637
INN12580,0.26044893
INN22939,0.17272334
INN23537,0.10034283
INN16430,0.30399695
INN27703,0.56933904
INN09734,0.021614162
INN08441,0.96044385
INN24127,0.31784326
INN29469,0.7958661
INN02800,0.032128714
INN12234,0.35462102
INN28359,0.095137276
INN25866,0.2141206
INN16049,0.13790546
INN16502,0.07313713
INN22007,0.15746415
INN03663,0.09269516
INN10672,0.24662544
INN13105,0.47240484
INN03706,0.7243732
INN31228,0.77237207
INN16543,0.02148201
INN18124,0.08717363
INN30539,0.22370802
INN18195,0.25354746
INN18487,0.34491786
INN25081,0.6588472
INN00844,0.20588969
INN07666,0.23625095
INN18984,0.6219766
INN32087,0.7915436
INN23680,0.005774719
INN10647,0.08832912
INN35165,0.25430095
INN22401,0.082920596
INN15485,0.17156132
INN18567,0.24278454
INN33031,0.07963537
INN35516,0.14776203
INN31543,0.0027179385
INN21090,0.10331242
INN24791,0.2873093
INN09285,0.43191478
INN33248,0.10361017
INN14116,0.30363375
INN24441,0.07533084
INN11766,0.422981
INN35823,0.15376094
INN16042,0.09154117
INN32338,0.53436214
INN20496,0.08697268
INN34280,0.2954776
INN24242,0.18025428
INN04946,0.059209254
INN34486,0.2451875
INN21056,0.36964396
INN17985,0.47387356
INN01289,0.040949345
INN14496,0.06770682
INN04742,0.32192275
INN27547,0.09352513
INN22134,0.32832044
INN28198,0.38763788
INN20893,0.39811686
INN24869,0.23007247
INN27807,0.02726666
INN25027,0.054277763
INN13227,0.10732173
INN17129,0.8096583
INN33590,0.0042848033
INN32244,0.1954911
INN11655,0.16295682
INN13824,0.33687732
INN15759,0.787775
INN13131,0.14611146
INN06563,0.39668247
INN05374,0.17340067
INN12182,0.4020696
INN17838,0.1460648
INN34336,0.055300366
INN34780,0.45312005
INN23598,0.19332592
INN18181,0.19764462
INN12587,0.20649341
INN18886,0.13645792
INN00062,0.29346004
INN35615,0.14414972
INN21809,0.37041488
INN08224,0.19720283
INN09528,0.29254106
INN20474,0.06369874
INN28172,0.44663084
INN34703,0.85519606
INN24872,0.6360837
INN09939,0.40689024
INN13910,0.18460675
INN14857,0.59475684
INN06934,0.22221212
INN33502,0.08258071
INN00880,0.050441332
INN11263,0.32171988
INN21909,0.5990851
INN20959,0.673295
INN31851,0.14579308
INN13723,0.13412055
INN00843,0.036447108
INN21987,0.092511706
INN21717,0.25085834
INN07577,0.17567326
INN15268,0.16691892
INN23080,0.1719403
INN20500,0.49459055
INN15396,0.36286852
INN16318,0.24235228
INN14160,0.44805664
INN22538,0.6472196
INN35673,0.1958004
INN29672,0.08209214
INN33224,0.31516507
INN20269,0.10382176
INN06189,0.2539443
INN05087,0.5238991
INN19899,0.272308
INN03917,0.12717003
INN20497,0.39658594
INN21332,0.23909533
INN07496,0.062548086
INN00912,0.0053555714
INN16676,0.56022274
INN11000,0.6690621
INN13316,0.17580162
INN23539,0.66704965
INN35760,0.025400788
INN35115,0.6073542
INN26569,0.03685852
INN32385,0.07890861
INN20213,0.3544237
INN31726,0.40096217
INN26567,0.3932332
INN20353,0.2024402
INN22808,0.6634356
INN02056,0.037386496
INN01671,0.0014146758
INN01046,0.01553598
INN20265,0.12541492
INN17434,0.04800038
INN02343,0.7150755
INN29826,0.31331733
INN04450,0.030415526
INN01711,0.037501097
INN20713,0.00975686
INN01435,0.17536075
INN17093,0.06434146
INN19233,0.11967008
INN12794,0.41593274
INN24471,0.12057487
INN17551,0.550242
INN22802,0.32254377
INN15469,0.06120509
INN13368,0.7334537
INN12224,0.037592597
INN36060,0.12213368
INN22145,0.24446936
INN20577,0.1922266
INN27018,0.22585028
INN32694,0.3285453
INN09578,0.31452933
INN33547,0.15801246
INN35524,0.73945266
INN25805,0.6876442
INN23211,0.38240927
INN20483,0.37279302
INN34924,0.2090788
INN13099,0.2955461
INN04642,0.20765468
INN30780,0.16663896
INN01333,0.6789955
INN16598,0.11777668
INN26576,0.11904887
INN05690,0.86636645
INN35745,0.39906523
INN11538,0.058015026
INN02542,0.3566096
INN07347,0.35572
INN30283,0.038152736
INN26743,0.041363403
INN24253,0.8110592
INN03549,0.099573456
INN33709,0.30957967
INN03001,0.17536075
INN05153,0.22348598
INN32804,0.010100427
INN26046,0.094916105
INN09930,0.04127712
INN34498,0.3641265
INN13534,0.63185716
INN32788,0.093132004
INN10275,0.03136135
INN01589,0.4925784
INN13431,0.008896075
INN14682,0.0038935703
INN30024,0.2445197
INN28220,0.12057432
INN03569,0.31380287
INN34317,0.015596358
INN36136,0.41494477
INN31449,0.33576915
INN26572,0.4482484
INN14979,0.016997257
INN16038,0.2383922
INN09724,0.40125385
INN14632,0.34142724
INN32902,0.087350674
INN33944,0.15238856
INN16473,0.061519876
INN12894,0.14074382
INN07871,0.38433358
INN26370,0.04261689
INN15429,0.1601176
INN29695,0.16847543
INN07730,0.37416273
INN20967,0.59192675
INN12167,0.23441023
INN14935,0.11624321
INN28393,0.37877434
INN32532,0.34424302
INN27721,0.13459891
INN01044,0.038588796
INN02214,0.35803467
INN14559,0.26513633
INN15861,0.09297234
INN13469,0.033435557
INN30703,0.3887311
INN14871,0.0019123026
INN18238,0.6615705
INN02831,0.025647502
INN00005,0.40564087
INN27320,0.33095324
INN11686,0.021545973
INN11477,0.5230268
INN32675,0.22474185
INN12903,0.39137793
INN25043,0.5691242
INN12285,0.01361311
INN19037,0.25224653
INN03387,0.11023208
INN24586,0.49169374
INN00648,0.37519625
INN12755,0.3256094
INN06225,0.6618267
INN13565,0.41709188
INN10995,0.43676472
INN27411,0.2285325
INN06149,0.65960205
INN26862,0.13703421
INN32602,0.0040928326
INN25687,0.19689038
INN03106,0.0029869073
INN07271,0.26312062
INN03821,0.02769296
INN19091,0.30500877
INN21536,0.20847724
INN28612,0.1639258
INN26157,0.26189733
INN33086,0.09343542
INN26261,0.1980309
INN20034,0.40545595
INN09303,0.29960024
INN20572,0.050084066
INN29844,0.04008998
INN22132,0.53448564
INN30805,0.37877434
INN21744,0.55450606
INN25598,0.68429047
INN32885,0.38088846
INN17302,0.10958921
INN31635,0.2771264
INN17665,0.4760649
INN32095,0.54045206
INN14056,0.31886843
INN31957,0.5977886
INN28070,0.04503358
INN12833,0.4671693
INN28104,0.30193985
INN22110,0.082237475
INN35077,0.19181864
INN21817,0.3451826
INN23139,0.088529386
INN30986,0.4118087
INN34508,0.12922761
INN03579,0.03391542
INN22637,0.4963201
INN33947,0.048636105
INN10147,0.5520022
INN28106,0.25524133
INN29373,0.03192481
INN14919,0.42873788
INN09779,0.014253277
INN19411,0.22721891
INN10802,0.0009156596
INN15189,0.31736755
INN09431,0.07660273
INN14783,0.018715011
INN02297,0.9770776
INN15057,0.05635115
INN17582,0.016544959
INN26551,0.73948836
INN01189,0.14591777
INN20730,0.11104427
INN34027,0.35617444
INN02465,0.4486692
INN13760,0.76744187
INN27410,0.63888425
INN19084,0.07912568
INN17606,0.15790841
INN06848,0.08800799
INN07823,0.37594944
INN29308,0.011474788
INN24674,0.048341017
INN11571,0.1988129
INN10124,0.28766975
INN04266,0.25040567
INN16580,0.60605043
INN35583,0.039895922
INN21209,0.5009954
INN25774,0.16411859
INN18026,0.0017415481
INN22905,0.55955964
INN03161,0.046752546
INN36021,0.11888447
INN00609,0.13732344
INN07535,0.347315
INN00929,0.85143393
INN11001,0.09648806
INN02278,0.13007294
INN01347,0.6656775
INN07647,0.6198156
INN06861,0.20378534
INN21031,0.6039442
INN12783,0.0040001525
INN18964,0.0024215889
INN20154,0.22763114
INN21860,0.3169674
INN14823,0.113221936
INN21659,0.10662027
INN11041,0.34648985
INN33890,0.14722152
INN05343,0.014664544
INN04422,0.034476485
INN10469,0.6037496
INN10091,0.28216976
INN11675,0.44240838
INN27159,0.12720698
INN28149,0.048129115
INN04856,0.20485586
INN19721,0.0035962996
INN27345,0.22288583
INN07328,0.08075784
INN06165,0.22728662
INN32975,0.2275318
INN13868,0.0019709705
INN06495,0.03369676
INN25591,0.054678954
INN03105,0.055244118
INN27764,0.14279519
INN33087,0.0027832903
INN18680,0.7119807
INN22037,0.31461596
INN03350,0.20545334
INN01484,0.25963783
INN31062,0.9959487
INN03793,0.03806719
INN05741,0.12532465
INN07760,0.24808875
INN12597,0.2747965
INN14626,0.0021144573
INN05534,0.97207737
INN31295,0.13192579
INN15666,0.09917324
INN01399,0.23816068
INN19121,0.3103916
INN08575,0.4484616
INN13888,0.11379054
INN16029,0.07699219
INN03915,0.12541392
INN01759,0.53970575
INN11190,0.22234926
INN30930,0.12786864
INN10633,0.14596267
INN11830,0.06673624
INN31859,0.019200865
INN08726,0.01295764
INN08356,0.59091324
INN15269,0.21209821
INN32713,0.2796914
INN21514,0.30733907
INN08286,0.27395675
INN01794,0.36637715
INN29226,0.14937723
INN06232,0.29600206
INN12910,0.41727987
INN03212,0.06682038
INN33806,0.4054573
INN04731,0.27643162
INN16249,0.022102583
INN21735,0.24019162
INN10889,0.052758943
INN15160,0.22840744
INN26360,0.37403905
INN28342,0.4058905
INN30011,0.024411771
INN08921,0.62515455
INN26772,0.6283423
INN07725,0.02995244
INN01417,0.046631448
INN34306,0.35270047
INN07095,0.45499587
INN33289,0.022747176
INN33717,0.18424162
INN09173,0.43191478
INN05461,0.5450356
INN13846,0.13845019
INN03634,0.061322965
INN18737,0.77541167
INN17282,0.48516783
INN23708,0.49559966
INN22796,0.047962066
INN28599,0.13700737
INN19033,0.11455901
INN33974,0.65501446
INN19392,0.41455203
INN25166,0.41235125
INN36149,0.09740738
INN27332,0.32788792
INN04161,0.033512678
INN18666,0.49685407
INN11794,0.19119875
INN30938,0.81418496
INN29569,0.6722613
INN01254,0.31993964
INN00312,0.09975755
INN27364,0.19228597
INN11779,0.23453936
INN31181,0.73871005
INN06435,0.057156045
INN24897,0.102287896
INN25382,0.12661763
INN32333,0.25955498
INN12540,0.5877442
INN13784,0.53204757
INN34042,0.5977886
INN14472,0.3967038
INN08980,0.68794554
INN07595,0.55940264
INN31229,0.5689482
INN30194,0.63074875
INN17572,0.43391538
INN22518,0.29147157
INN13915,0.029351894
INN27096,0.41654506
INN07500,0.2983919
INN21463,0.19718264
INN18862,0.083270624
INN06044,0.26785377
INN04153,0.2262608
INN14565,0.096690044
INN12084,0.10739186
INN06253,0.5767059
INN06525,0.33533624
INN20078,0.26590583
INN15413,0.3095427
INN26751,0.19437206
INN26664,0.38608313
INN29697,0.04184543
INN27787,0.3326616
INN35537,0.3869259
INN20271,0.051349074
INN15212,0.36207646
INN17708,0.63074875
INN17092,0.18163283
INN30049,0.38112926
INN23687,0.7441462
INN25208,0.8425638
INN11083,0.62792665
INN23578,0.64370334
INN21648,0.39137793
INN15354,0.2493351
INN20302,0.04883785
INN14687,0.2968955
INN01772,0.18323557
INN18645,0.29413545
INN16471,0.306119
INN22503,0.39802614
INN06897,0.08194123
INN01488,0.23875923
INN00968,0.13964419
INN21604,0.0038682404
INN09565,0.31738263
INN11809,0.34068063
INN12851,0.43941858
INN11752,0.408269
INN22811,0.22702758
INN11828,0.28926387
INN25434,0.006671193
INN01830,0.25373733
INN32493,0.2151395
INN21528,0.12084968
INN27401,0.21541113
INN16663,0.3983403
INN31078,0.017874662
INN15794,0.2056508
INN09041,0.08906413
INN00014,0.10546776
INN00994,0.72721916
INN33300,0.30212805
INN23086,0.36116144
INN01053,0.2361584
INN25665,0.38128126
INN22213,0.018110996
INN04772,0.8392313
INN01292,0.38611573
INN01787,0.0013321813
INN28443,0.014915553
INN20527,0.2832776
INN12201,0.006316214
INN11734,0.4611933
INN15896,0.31255627
INN06046,0.44283777
INN31727,0.33409083
INN10280,0.48046988
INN30182,0.07306435
INN07581,0.082113005
INN08526,0.39307112
INN17076,0.20990601
INN26619,0.37422767
INN33459,0.010814587
INN00711,0.44830817
INN10573,0.30216184
INN06530,0.61260915
INN24522,0.056127127
INN33391,0.91088367
INN30899,0.21877067
INN04904,0.47732854
INN11975,0.015585007
INN13244,0.3465738
INN15835,0.01648026
INN06536,0.29514974
INN28936,0.0035037615
INN27895,0.32599452
INN13925,0.5637327
INN10414,0.42630976
INN08241,0.6269754
INN22131,0.43398046
INN08257,0.14625199
INN08179,0.11946162
INN30079,0.018051336
INN19609,0.3284607
INN04204,0.016054414
INN06182,0.117556
INN05158,0.5096063
INN18868,0.30389702
INN32129,0.0043878015
INN24929,0.521201
INN20278,0.02034049
INN02309,0.29996958
INN27958,0.65369886
INN18482,0.13499425
INN09705,0.19762841
INN35408,0.0029390892
INN25211,0.29878023
INN08867,0.31593168
INN07092,0.17536075
INN03129,0.3342011
INN23103,0.96894497
INN34453,0.40321526
INN17996,0.12422734
INN19550,0.34262645
INN32198,0.08599556
INN23331,0.091753125
INN11964,0.2904334
INN32429,0.045919932
INN06613,0.044050887
INN29369,0.86840624
INN33177,0.39192715
INN21451,0.053702835
INN24232,0.52633077
INN29257,0.24962267
INN33125,0.0016446101
INN30008,0.29804415
INN01577,0.441742
INN14804,0.04403
INN19894,0.3337072
INN25826,0.14202227
INN20993,0.37519625
INN26481,0.0010113221
INN06205,0.013829257
INN24839,0.50241506
INN19265,0.33774954
INN25357,0.20622176
INN32059,0.19227365
INN24449,0.57758504
INN06754,0.14822218
INN12661,0.6618267
INN30339,0.084179506
INN34182,0.24547106
INN28913,0.5165031
INN16675,0.13707139
INN30771,0.3417303
INN22569,0.048525
INN17910,0.91189957
INN28805,0.06403902
INN19610,0.96233416
INN21380,0.048980463
INN07396,0.34243146
INN22330,0.21381271
INN04919,0.1598249
INN24343,0.27454263
INN09384,0.096558675
INN16384,0.15076144
INN34628,0.30434033
INN29233,0.058864266
INN33456,0.3682502
INN27047,0.1330982
INN29459,0.1709109
INN09050,0.36591408
INN05190,0.24152273
INN27189,0.002223426
INN05326,0.004622038
INN11283,0.250809
INN15781,0.40063632
INN22683,0.006250985
INN18205,0.004008635
INN20681,0.3353235
INN25047,0.956385
INN23218,0.52268803
INN31436,0.2675674
INN23857,0.012001893
INN27337,0.116653316
INN22461,0.24331893
INN30544,0.008307681
INN20508,0.34352955
INN32547,0.1196819
INN12369,0.35806414
INN16786,0.13306513
INN28394,0.43535933
INN33558,0.34142724
INN17441,0.2058142
INN15467,0.29686064
INN21487,0.43261048
INN00201,0.27534246
INN05125,0.4231881
INN30297,0.34964865
INN35669,0.23753558
INN19689,0.3075318
INN17522,0.12995969
INN36190,0.66704965
INN00397,0.18521468
INN29780,0.79746056
INN13174,0.0093857115
INN22510,0.6386321
INN13530,0.024141716
INN29445,0.71848917
INN25576,0.05975519
INN20569,0.11896757
INN18506,0.29944596
INN13303,0.28747055
INN07801,0.023983188
INN13313,0.42137945
INN28086,0.45926693
INN35033,0.0035188089
INN13794,0.0033976147
INN04640,0.16900706
INN09038,0.013402946
INN02446,0.3171912
INN09799,0.257864
INN02744,0.33531007
INN34846,0.307658
INN20175,0.13438322
INN30620,0.23743823
INN13706,0.25199994
INN00370,0.69867796
INN19826,0.03326739
INN31429,0.06588299
INN14281,0.86276305
INN15321,0.28954002
INN20356,0.092442416
INN11223,0.36556754
INN28350,0.4372324
INN36076,0.068599485
INN10748,0.055338386
INN19671,0.7392859
INN04293,0.019937806
INN36045,0.30047214
INN18866,0.02731564
INN18419,0.29396936
INN33617,0.11105396
INN14805,0.1916584
INN33916,0.074454665
INN29752,0.58813834
INN01576,0.011473977
INN31272,0.4269866
INN15986,0.06283468
INN22353,0.0049371375
INN20745,0.47949353
INN10960,0.20719038
INN25148,0.036734708
INN00897,0.002627997
INN18235,0.48046988
INN12366,0.52633077
INN23551,0.08452978
INN35039,0.39529648
INN22231,0.1224971
INN13798,0.40657756
INN00698,0.117648005
INN13340,0.013747738
INN11181,0.07236032
INN31128,0.505881
INN32795,0.37491295
INN25780,0.17215401
INN19228,0.60240924
INN26489,0.41114724
INN03101,0.3270345
INN29307,0.23659536
INN31317,0.19571047
INN32501,0.37164912
INN01349,0.4797776
INN30360,0.24486932
INN31053,0.3362472
INN19833,0.23522133
INN11715,0.0022962082
INN31307,0.094614334
INN34080,0.36874345
INN25076,0.5140964
INN27754,0.15897922
INN28222,0.31486845
INN05771,0.16739836
INN12086,0.24611695
INN11855,0.12277873
INN18153,0.5624295
INN22559,0.19551834
INN03733,0.3879127
INN29881,0.60448414
INN36151,0.54198694
INN30887,0.38860178
INN35274,0.115018316
INN30693,0.13371791
INN19647,0.43851927
INN29723,0.59979224
INN25329,0.79129714
INN34566,0.5414146
INN31178,0.056103542
INN08569,0.21453647
INN03699,0.33048463
INN02593,0.1822516
INN28954,0.25899354
INN35980,0.028640965
INN26914,0.24235228
INN06096,0.14937723
INN00481,0.33149707
INN28207,0.7047595
INN14447,0.8665118
INN02858,0.17526564
INN13239,0.12890773
INN34502,0.0013470954
INN20205,0.0012845247
INN08841,0.05796465
INN15273,0.4818767
INN12860,0.41193706
INN30041,0.0017191087
INN33654,0.28585866
INN02044,0.7304855
INN28276,0.009888213
INN35826,0.39929864
INN03287,0.24045345
INN03827,0.400443
INN05027,0.20850582
INN06748,0.031069674
INN07776,0.0029258775
INN32164,0.19860812
INN08478,0.20261008
INN08613,0.03049131
INN28548,0.3441604
INN02956,0.14969201
INN29839,0.4595446
INN31989,0.30247787
INN14178,0.11597029
INN17914,0.15176314
INN32650,0.30503547
INN07110,0.6489976
INN06269,0.04369689
INN06866,0.052421913
INN16182,0.04095
INN14911,0.102840185
INN03804,0.4762939
INN26544,0.016538264
INN07242,0.33032668
INN01808,0.14739905
INN13625,0.71642065
INN31355,0.41078365
INN02208,0.65328205
INN16046,0.051256727
INN09898,0.052364126
INN06907,0.2578447
INN06664,0.33250028
INN01279,0.1959382
INN17056,0.56053853
INN05293,0.38258612
INN27348,0.16594945
INN09745,0.38161543
INN01877,0.65666264
INN06880,0.5009954
INN17939,0.83986235
INN16097,0.13920803
INN11473,0.24974242
INN25909,0.73687994
INN08038,0.0035908737
INN10824,0.004657384
INN11770,0.115475595
INN03064,0.033476625
INN11036,0.6520671
INN22993,0.34734195
INN35598,0.41676602
INN33101,0.55236214
INN23160,0.3177761
INN26122,0.8472529
INN26209,0.2052663
INN36260,0.06245655
INN31561,0.19291583
INN06419,0.1583668
INN01271,0.15948443
INN34294,0.2087376
INN26646,0.47279838
INN01091,0.51585376
INN15903,0.040217582
INN18471,0.23129803
INN14119,0.33775204
INN01865,0.32166854
INN27934,0.2930924
INN05750,0.006551751
INN19115,0.2335295
INN05733,0.82674843
INN24293,0.5608026
INN09117,0.34392777
INN36212,0.05868839
INN19608,0.04649702
INN06015,0.063893326
INN17437,0.95925933
INN03068,0.005318155
