Booking_ID,booking_status
INN34025,0.017717883
INN21248,0.59365505
INN26468,0.1336253
INN08547,0.97151315
INN17682,0.35912567
INN08929,0.09900015
INN23874,0.0038305707
INN21076,0.73096484
INN29400,0.3311979
INN00960,0.47596538
INN08249,0.2944456
INN24581,0.25131398
INN25235,0.08262564
INN35757,0.898825
INN35577,0.14444517
INN02993,0.13101956
INN27420,0.6153298
INN14978,0.38558564
INN22762,0.011099103
INN09572,0.7183277
INN22462,0.19356377
INN02533,0.22891112
INN25943,0.13462529
INN12789,0.3158893
INN06316,0.0019975672
INN28108,0.29291132
INN04306,0.0015116956
INN36237,0.2542864
INN27675,0.10711004
INN00076,0.30415255
INN22139,0.8067079
INN04741,0.5221322
INN35923,0.40746737
INN01662,0.2756361
INN31249,0.6082205
INN23946,0.0006719115
INN18405,0.17754903
INN13453,0.12099248
INN21212,0.33452174
INN30649,0.61199474
INN05116,0.14294484
INN26874,0.17253321
INN28050,0.004326939
INN27594,0.25749314
INN23752,0.19594808
INN20918,0.15146744
INN28613,0.32539192
INN35510,0.26405865
INN02112,0.5985219
INN01537,0.18034454
INN02358,0.24419428
INN14016,0.8015092
INN05227,0.22350258
INN09086,0.0019636706
INN34978,0.76810735
INN08853,0.3438054
INN35860,0.013825421
INN02497,0.6624933
INN29432,0.55075586
INN05628,0.29908925
INN34779,0.5019896
INN12561,0.8928563
INN10497,0.0015446168
INN08493,0.19246624
INN20388,0.21385074
INN28654,0.12934127
INN01708,0.0035184915
INN35672,0.7995913
INN15833,0.08680482
INN33082,0.39188632
INN36063,0.461279
INN20785,0.42669573
INN12054,0.13367815
INN26012,0.1722007
INN01497,0.17941259
INN14434,0.45150733
INN25310,0.5810573
INN31899,0.096951246
INN26696,0.6208256
INN22146,0.007748502
INN12580,0.1580203
INN22939,0.21700096
INN23537,0.08938844
INN16430,0.32813826
INN27703,0.58237165
INN09734,0.023755008
INN08441,0.95907223
INN24127,0.46911392
INN29469,0.89160436
INN02800,0.020059304
INN12234,0.4087219
INN28359,0.08028762
INN25866,0.2271413
INN16049,0.084734425
INN16502,0.19350246
INN22007,0.09316064
INN03663,0.13472268
INN10672,0.23167995
INN13105,0.44492355
INN03706,0.74216485
INN31228,0.7543393
INN16543,0.016913073
INN18124,0.056286573
INN30539,0.18788429
INN18195,0.26357397
INN18487,0.3149683
INN25081,0.6507451
INN00844,0.1334943
INN07666,0.1690078
INN18984,0.59587485
INN32087,0.76130486
INN23680,0.005240584
INN10647,0.055771593
INN35165,0.2692377
INN22401,0.2698895
INN15485,0.19069624
INN18567,0.6167315
INN33031,0.07797194
INN35516,0.15238285
INN31543,0.0034835169
INN21090,0.08848966
INN24791,0.42088
INN09285,0.5201077
INN33248,0.085344225
INN14116,0.28034678
INN24441,0.14547455
INN11766,0.44813305
INN35823,0.16781941
INN16042,0.37477413
INN32338,0.5184141
INN20496,0.07202982
INN34280,0.40335417
INN24242,0.16827862
INN04946,0.059055362
INN34486,0.16779745
INN21056,0.3722395
INN17985,0.784608
INN01289,0.05066766
INN14496,0.12299495
INN04742,0.37017402
INN27547,0.08063086
INN22134,0.7027849
INN28198,0.35491183
INN20893,0.41197363
INN24869,0.20485102
INN27807,0.025977246
INN25027,0.042085037
INN13227,0.10218841
INN17129,0.75013566
INN33590,0.002853915
INN32244,0.18763295
INN11655,0.24459094
INN13824,0.34942642
INN15759,0.6512216
INN13131,0.27836677
INN06563,0.39536548
INN05374,0.20784467
INN12182,0.5274416
INN17838,0.13625623
INN34336,0.36670357
INN34780,0.4933711
INN23598,0.1794819
INN18181,0.69298756
INN12587,0.39798
INN18886,0.4109382
INN00062,0.43004918
INN35615,0.21723177
INN21809,0.78595
INN08224,0.3566994
INN09528,0.19145484
INN20474,0.06163914
INN28172,0.8287548
INN34703,0.8933092
INN24872,0.82153547
INN09939,0.4190757
INN13910,0.09382563
INN14857,0.42807913
INN06934,0.33351496
INN33502,0.10687486
INN00880,0.06548435
INN11263,0.32022342
INN21909,0.5762104
INN20959,0.8143173
INN31851,0.8840701
INN13723,0.13899696
INN00843,0.10847963
INN21987,0.17522807
INN21717,0.2712714
INN07577,0.16947651
INN15268,0.21063009
INN23080,0.23455484
INN20500,0.5333818
INN15396,0.32322538
INN16318,0.28295335
INN14160,0.78616184
INN22538,0.687504
INN35673,0.22848795
INN29672,0.107632086
INN33224,0.29977778
INN20269,0.15084647
INN06189,0.24095568
INN05087,0.36226386
INN19899,0.25925905
INN03917,0.07715884
INN20497,0.54759425
INN21332,0.25216872
INN07496,0.050937157
INN00912,0.0024775513
INN16676,0.6674522
INN11000,0.7555238
INN13316,0.17539325
INN23539,0.6541219
INN35760,0.025473392
INN35115,0.25259912
INN26569,0.010917378
INN32385,0.07229598
INN20213,0.27508986
INN31726,0.42375267
INN26567,0.33045205
INN20353,0.45934853
INN22808,0.6221325
INN02056,0.019194867
INN01671,0.0013227358
INN01046,0.023512742
INN20265,0.11663519
INN17434,0.030450907
INN02343,0.6810278
INN29826,0.4450172
INN04450,0.020618971
INN01711,0.03015266
INN20713,0.016723175
INN01435,0.5497681
INN17093,0.107015304
INN19233,0.09247876
INN12794,0.48214182
INN24471,0.069129065
INN17551,0.5909717
INN22802,0.705302
INN15469,0.06291027
INN13368,0.7910032
INN12224,0.039216913
INN36060,0.14244197
INN22145,0.24015988
INN20577,0.22932787
INN27018,0.2822509
INN32694,0.2695583
INN09578,0.45115566
INN33547,0.21842699
INN35524,0.70733505
INN25805,0.77485234
INN23211,0.41030595
INN20483,0.37714803
INN34924,0.25985238
INN13099,0.4594875
INN04642,0.25431788
INN30780,0.10086757
INN01333,0.42940336
INN16598,0.5943447
INN26576,0.1490852
INN05690,0.68873245
INN35745,0.3939685
INN11538,0.115483016
INN02542,0.3594242
INN07347,0.71667415
INN30283,0.043030497
INN26743,0.028714877
INN24253,0.7838508
INN03549,0.18524645
INN33709,0.2961451
INN03001,0.5746065
INN05153,0.1894693
INN32804,0.010261611
INN26046,0.2241769
INN09930,0.03174569
INN34498,0.3675974
INN13534,0.61412853
INN32788,0.06758156
INN10275,0.010512125
INN01589,0.35115638
INN13431,0.008554961
INN14682,0.020388812
INN30024,0.13791437
INN28220,0.13969009
INN03569,0.28940493
INN34317,0.035012763
INN36136,0.38959086
INN31449,0.74332285
INN26572,0.6025491
INN14979,0.03635374
INN16038,0.2817828
INN09724,0.321356
INN14632,0.38575122
INN32902,0.1077101
INN33944,0.18869989
INN16473,0.08041949
INN12894,0.17245893
INN07871,0.73759794
INN26370,0.05410409
INN15429,0.45332056
INN29695,0.20422232
INN07730,0.4714852
INN20967,0.5749903
INN12167,0.41403162
INN14935,0.095703244
INN28393,0.44159102
INN32532,0.29957625
INN27721,0.12984268
INN01044,0.053123802
INN02214,0.44605705
INN14559,0.35684836
INN15861,0.1703041
INN13469,0.057033006
INN30703,0.43228278
INN14871,0.004552272
INN18238,0.79270726
INN02831,0.027546398
INN00005,0.45866346
INN27320,0.3301681
INN11686,0.0031666218
INN11477,0.7326051
INN32675,0.22265214
INN12903,0.62963164
INN25043,0.6948077
INN12285,0.27133498
INN19037,0.22071
INN03387,0.17632355
INN24586,0.5463344
INN00648,0.37071818
INN12755,0.6799425
INN06225,0.6286459
INN13565,0.34920228
INN10995,0.7127574
INN27411,0.22533776
INN06149,0.46548638
INN26862,0.13817522
INN32602,0.014251832
INN25687,0.24793354
INN03106,0.004001196
INN07271,0.223505
INN03821,0.06193806
INN19091,0.26595604
INN21536,0.17378919
INN28612,0.44301525
INN26157,0.28636906
INN33086,0.68541116
INN26261,0.19491287
INN20034,0.39793515
INN09303,0.31739736
INN20572,0.037969932
INN29844,0.047443613
INN22132,0.5477383
INN30805,0.38754484
INN21744,0.81729275
INN25598,0.3644217
INN32885,0.4154972
INN17302,0.16042753
INN31635,0.30004495
INN17665,0.77090114
INN32095,0.4134113
INN14056,0.57171017
INN31957,0.5762104
INN28070,0.029582428
INN12833,0.36947492
INN28104,0.33070144
INN22110,0.090518996
INN35077,0.20757179
INN21817,0.2858854
INN23139,0.112990715
INN30986,0.38555834
INN34508,0.13225932
INN03579,0.03021099
INN22637,0.4870691
INN33947,0.20888843
INN10147,0.48386887
INN28106,0.16681516
INN29373,0.035116997
INN14919,0.8751538
INN09779,0.026584618
INN19411,0.17979163
INN10802,0.0020672872
INN15189,0.20550945
INN09431,0.11118199
INN14783,0.021937845
INN02297,0.99342257
INN15057,0.016723497
INN17582,0.009218943
INN26551,0.7723568
INN01189,0.13757938
INN20730,0.06082586
INN34027,0.32332772
INN02465,0.39985827
INN13760,0.8426134
INN27410,0.456866
INN19084,0.11555391
INN17606,0.11126762
INN06848,0.10124172
INN07823,0.59741914
INN29308,0.011556929
INN24674,0.022752486
INN11571,0.19569476
INN10124,0.32764852
INN04266,0.22572356
INN16580,0.5728878
INN35583,0.067177266
INN21209,0.48102453
INN25774,0.18820159
INN18026,0.0072638337
INN22905,0.83627254
INN03161,0.06171463
INN36021,0.11487174
INN00609,0.110478304
INN07535,0.3480745
INN00929,0.8831907
INN11001,0.17479236
INN02278,0.12377363
INN01347,0.6225861
INN07647,0.69830686
INN06861,0.19949242
INN21031,0.6288848
INN12783,0.0054480704
INN18964,0.002363856
INN20154,0.18878096
INN21860,0.35589394
INN14823,0.14129604
INN21659,0.1900525
INN11041,0.21907373
INN33890,0.2933062
INN05343,0.031803794
INN04422,0.021395009
INN10469,0.5313302
INN10091,0.23588929
INN11675,0.35259277
INN27159,0.11857151
INN28149,0.010362483
INN04856,0.21954007
INN19721,0.0024417925
INN27345,0.16521879
INN07328,0.07856471
INN06165,0.20853752
INN32975,0.20306003
INN13868,0.0023154842
INN06495,0.027377402
INN25591,0.13378645
INN03105,0.088876344
INN27764,0.16349931
INN33087,0.0036588171
INN18680,0.9116007
INN22037,0.5782523
INN03350,0.773118
INN01484,0.30318964
INN31062,0.99606824
INN03793,0.061182056
INN05741,0.1438183
INN07760,0.30855978
INN12597,0.5846976
INN14626,0.0022674731
INN05534,0.97761744
INN31295,0.22364044
INN15666,0.26484048
INN01399,0.28033227
INN19121,0.31733018
INN08575,0.5105883
INN13888,0.15028188
INN16029,0.11176332
INN03915,0.11915872
INN01759,0.55814695
INN11190,0.21021745
INN30930,0.20758015
INN10633,0.10374574
INN11830,0.124801695
INN31859,0.0223212
INN08726,0.017091252
INN08356,0.54972684
INN15269,0.24112873
INN32713,0.6735951
INN21514,0.29553378
INN08286,0.3488354
INN01794,0.2596309
INN29226,0.1540857
INN06232,0.2725385
INN12910,0.452885
INN03212,0.021358699
INN33806,0.19031574
INN04731,0.28451982
INN16249,0.033766787
INN21735,0.50507075
INN10889,0.11628876
INN15160,0.3768746
INN26360,0.28503
INN28342,0.46012813
INN30011,0.056945316
INN08921,0.6741677
INN26772,0.60281205
INN07725,0.031765312
INN01417,0.047575794
INN34306,0.35010642
INN07095,0.29995555
INN33289,0.027392631
INN33717,0.29438388
INN09173,0.5201077
INN05461,0.5200886
INN13846,0.123082645
INN03634,0.06858498
INN18737,0.78663087
INN17282,0.7236411
INN23708,0.5333818
INN22796,0.046678945
INN28599,0.63377905
INN19033,0.14497161
INN33974,0.6177919
INN19392,0.5520107
INN25166,0.76359123
INN36149,0.07978532
INN27332,0.22767141
INN04161,0.028222943
INN18666,0.8458346
INN11794,0.2786428
INN30938,0.84267676
INN29569,0.6525616
INN01254,0.31722137
INN00312,0.09552717
INN27364,0.7023772
INN11779,0.5252312
INN31181,0.76412374
INN06435,0.06540259
INN24897,0.085182704
INN25382,0.112103485
INN32333,0.4772407
INN12540,0.51032346
INN13784,0.51803577
INN34042,0.5577682
INN14472,0.39580938
INN08980,0.6898611
INN07595,0.5419876
INN31229,0.39579666
INN30194,0.59240395
INN17572,0.46181998
INN22518,0.2895082
INN13915,0.026488822
INN27096,0.48199692
INN07500,0.3868843
INN21463,0.35065925
INN18862,0.39489657
INN06044,0.7078864
INN04153,0.23752296
INN14565,0.06616158
INN12084,0.09565615
INN06253,0.6751013
INN06525,0.8519565
INN20078,0.2915099
INN15413,0.48845112
INN26751,0.35299635
INN26664,0.39788598
INN29697,0.03024664
INN27787,0.1867647
INN35537,0.4981612
INN20271,0.023798227
INN15212,0.21230778
INN17708,0.601863
INN17092,0.57438076
INN30049,0.47400346
INN23687,0.6955439
INN25208,0.9117123
INN11083,0.689566
INN23578,0.71477854
INN21648,0.6202573
INN15354,0.2189716
INN20302,0.036513504
INN14687,0.3315692
INN01772,0.2756562
INN18645,0.44315723
INN16471,0.5197339
INN22503,0.3254266
INN06897,0.07816881
INN01488,0.42425108
INN00968,0.46509707
INN21604,0.0018208243
INN09565,0.30413845
INN11809,0.019511132
INN12851,0.5375642
INN11752,0.39631328
INN22811,0.20026314
INN11828,0.21046859
INN25434,0.0068626306
INN01830,0.47945642
INN32493,0.1654547
INN21528,0.8555671
INN27401,0.3888996
INN16663,0.41032335
INN31078,0.036987226
INN15794,0.20402877
INN09041,0.10521047
INN00014,0.15393636
INN00994,0.737765
INN33300,0.30299115
INN23086,0.32042903
INN01053,0.27285776
INN25665,0.40721872
INN22213,0.04296028
INN04772,0.76589274
INN01292,0.3876229
INN01787,0.0021785402
INN28443,0.051594283
INN20527,0.14654814
INN12201,0.0059289415
INN11734,0.7312266
INN15896,0.3078963
INN06046,0.27190447
INN31727,0.28660548
INN10280,0.44221863
INN30182,0.07506447
INN07581,0.07358915
INN08526,0.48131576
INN17076,0.55885404
INN26619,0.2869115
INN33459,0.050590787
INN00711,0.77543855
INN10573,0.3454385
INN06530,0.8798033
INN24522,0.018306091
INN33391,0.9253361
INN30899,0.21064387
INN04904,0.37670144
INN11975,0.0065060817
INN13244,0.35203147
INN15835,0.030488327
INN06536,0.33985317
INN28936,0.0075218147
INN27895,0.25948724
INN13925,0.9790826
INN10414,0.48103315
INN08241,0.60041726
INN22131,0.46053368
INN08257,0.17362942
INN08179,0.13114227
INN30079,0.043543696
INN19609,0.37822536
INN04204,0.058432397
INN06182,0.15973209
INN05158,0.66434556
INN18868,0.3119092
INN32129,0.0056120344
INN24929,0.64534026
INN20278,0.022896342
INN02309,0.35703927
INN27958,0.17659676
INN18482,0.2921725
INN09705,0.43349472
INN35408,0.0026009565
INN25211,0.31812546
INN08867,0.2897923
INN07092,0.5497681
INN03129,0.780228
INN23103,0.9935946
INN34453,0.34184816
INN17996,0.14188935
INN19550,0.33111113
INN32198,0.08616655
INN23331,0.057731017
INN11964,0.3008996
INN32429,0.050522894
INN06613,0.13812664
INN29369,0.85271
INN33177,0.39271003
INN21451,0.1333583
INN24232,0.47825062
INN29257,0.23924115
INN33125,0.002688879
INN30008,0.26549333
INN01577,0.55546844
INN14804,0.023633078
INN19894,0.38587323
INN25826,0.18309726
INN20993,0.36227837
INN26481,0.0015403046
INN06205,0.010167854
INN24839,0.451904
INN19265,0.37796125
INN25357,0.2132369
INN32059,0.39466605
INN24449,0.5823498
INN06754,0.47599897
INN12661,0.6286459
INN30339,0.07375949
INN34182,0.14478938
INN28913,0.42640364
INN16675,0.14518261
INN30771,0.7672117
INN22569,0.033110105
INN17910,0.91196936
INN28805,0.05305011
INN19610,0.93597883
INN21380,0.069893934
INN07396,0.56895834
INN22330,0.56272435
INN04919,0.21632108
INN24343,0.37573627
INN09384,0.12833272
INN16384,0.1266725
INN34628,0.32085222
INN29233,0.037029948
INN33456,0.40734628
INN27047,0.20319878
INN29459,0.1995252
INN09050,0.4456107
INN05190,0.22785865
INN27189,0.0022642983
INN05326,0.005787104
INN11283,0.3538428
INN15781,0.4260203
INN22683,0.0070923604
INN18205,0.0018607315
INN20681,0.36678642
INN25047,0.98024464
INN23218,0.2936321
INN31436,0.24217525
INN23857,0.021233099
INN27337,0.10567351
INN22461,0.2430124
INN30544,0.0016895849
INN20508,0.36147702
INN32547,0.16455191
INN12369,0.750864
INN16786,0.1491812
INN28394,0.41574833
INN33558,0.3947601
INN17441,0.20342469
INN15467,0.3079502
INN21487,0.3353414
INN00201,0.24835014
INN05125,0.5220527
INN30297,0.4464978
INN35669,0.26417175
INN19689,0.33108488
INN17522,0.16333254
INN36190,0.6541219
INN00397,0.32070503
INN29780,0.82244223
INN13174,0.0072658034
INN22510,0.6151441
INN13530,0.020511083
INN29445,0.76027685
INN25576,0.034334436
INN20569,0.12791713
INN18506,0.72156847
INN13303,0.4514133
INN07801,0.019246707
INN13313,0.43792662
INN28086,0.5078535
INN35033,0.0026037968
INN13794,0.0031691154
INN04640,0.12770155
INN09038,0.0122438185
INN02446,0.71116394
INN09799,0.249053
INN02744,0.2823107
INN34846,0.4303399
INN20175,0.10137472
INN30620,0.2582301
INN13706,0.28404588
INN00370,0.9722763
INN19826,0.026985059
INN31429,0.036744524
INN14281,0.92527366
INN15321,0.30785754
INN20356,0.094593376
INN11223,0.3729173
INN28350,0.5981998
INN36076,0.04944744
INN10748,0.07393601
INN19671,0.675792
INN04293,0.008660616
INN36045,0.31739736
INN18866,0.04332627
INN18419,0.36548015
INN33617,0.09621305
INN14805,0.24687907
INN33916,0.09222598
INN29752,0.5758769
INN01576,0.0022629458
INN31272,0.35807997
INN15986,0.07784587
INN22353,0.002217664
INN20745,0.474243
INN10960,0.14865017
INN25148,0.020871427
INN00897,0.0010899865
INN18235,0.44221863
INN12366,0.47825062
INN23551,0.044241324
INN35039,0.39197776
INN22231,0.109039836
INN13798,0.755583
INN00698,0.056317527
INN13340,0.03523182
INN11181,0.06250599
INN31128,0.7322917
INN32795,0.36101663
INN25780,0.22043477
INN19228,0.5889629
INN26489,0.44654936
INN03101,0.34482434
INN29307,0.20174743
INN31317,0.1825785
INN32501,0.36832348
INN01349,0.5105308
INN30360,0.52967834
INN31053,0.2999489
INN19833,0.15858787
INN11715,0.0043872804
INN31307,0.12222315
INN34080,0.38463432
INN25076,0.5431784
INN27754,0.37673163
INN28222,0.48738378
INN05771,0.15890042
INN12086,0.2383091
INN11855,0.12472563
INN18153,0.38874474
INN22559,0.34770054
INN03733,0.41168818
INN29881,0.5707335
INN36151,0.53947574
INN30887,0.4243442
INN35274,0.13541944
INN30693,0.25912097
INN19647,0.4696651
INN29723,0.69205767
INN25329,0.9708006
INN34566,0.50815666
INN31178,0.040946838
INN08569,0.34975326
INN03699,0.34839526
INN02593,0.27680483
INN28954,0.25273246
INN35980,0.052604504
INN26914,0.26405865
INN06096,0.1540857
INN00481,0.4119791
INN28207,0.74520946
INN14447,0.85260236
INN02858,0.12562183
INN13239,0.095835194
INN34502,0.0012208463
INN20205,0.0010698385
INN08841,0.03575323
INN15273,0.474243
INN12860,0.4507259
INN30041,0.0017511684
INN33654,0.24623911
INN02044,0.9005273
INN28276,0.0259285
INN35826,0.47609213
INN03287,0.2385892
INN03827,0.37676236
INN05027,0.48266214
INN06748,0.021626247
INN07776,0.0038531702
INN32164,0.13374342
INN08478,0.38609517
INN08613,0.020602137
INN28548,0.29861736
INN02956,0.19286832
INN29839,0.8070665
INN31989,0.33952487
INN14178,0.32024556
INN17914,0.12761818
INN32650,0.33620667
INN07110,0.62917215
INN06269,0.073836066
INN06866,0.029920487
INN16182,0.039136983
INN14911,0.05574099
INN03804,0.47410917
INN26544,0.008163647
INN07242,0.29880014
INN01808,0.8280626
INN13625,0.7317129
INN31355,0.44819722
INN02208,0.6783826
INN16046,0.014854979
INN09898,0.10867506
INN06907,0.71987647
INN06664,0.29130492
INN01279,0.22452337
INN17056,0.68922377
INN05293,0.3959705
INN27348,0.11844513
INN09745,0.6509292
INN01877,0.6100081
INN06880,0.47775027
INN17939,0.9403005
INN16097,0.16483898
INN11473,0.26484528
INN25909,0.5593492
INN08038,0.004929022
INN10824,0.004295283
INN11770,0.10901045
INN03064,0.032083496
INN11036,0.6172191
INN22993,0.5233697
INN35598,0.41821986
INN33101,0.40842557
INN23160,0.69800943
INN26122,0.8884511
INN26209,0.32657847
INN36260,0.036007132
INN31561,0.29744214
INN06419,0.1523961
INN01271,0.090711966
INN34294,0.22583331
INN26646,0.77044433
INN01091,0.38789567
INN15903,0.0232617
INN18471,0.20156492
INN14119,0.45983723
INN01865,0.33058035
INN27934,0.5031458
INN05750,0.005917441
INN19115,0.31785348
INN05733,0.87066406
INN24293,0.519561
INN09117,0.37591228
INN36212,0.06791132
INN19608,0.05782643
INN06015,0.047371186
INN17437,0.9332092
INN03068,0.009006203
INN14219,0.8562379
